symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple,original_risk_percent,v12_quality_tier,pre_satellite_risk_percent,satellite_v12_tier
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2023-08-22 00:00:00+00:00,2023-08-22 20:00:00+00:00,0.15,-1.0000000000000115,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-08-29 16:00:00+00:00,2023-08-29 20:00:00+00:00,0.15,-1.0000000000000033,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2023-09-05 12:00:00+00:00,2023-09-05 20:00:00+00:00,0.4,-1.000000000000021,0.4,UNCHANGED,0.4,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-05 20:00:00+00:00,2023-09-06 12:00:00+00:00,0.15,-1.0000000000000184,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2023-09-07 16:00:00+00:00,2023-09-08 20:00:00+00:00,0.15,-1.0000000000000127,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2023-09-14 16:00:00+00:00,2023-09-21 04:00:00+00:00,0.4,2.5,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2023-09-15 16:00:00+00:00,2023-09-20 20:00:00+00:00,0.2,-0.0,0.2,UNCHANGED,0.2,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-15 16:00:00+00:00,2023-09-21 16:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2023-09-18 12:00:00+00:00,2023-09-26 12:00:00+00:00,0.15,4.0,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-20 12:00:00+00:00,2023-09-20 20:00:00+00:00,0.05,-0.9999999999999728,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-21 00:00:00+00:00,2023-09-21 16:00:00+00:00,0.15,-0.999999999999976,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-21 04:00:00+00:00,2023-09-21 16:00:00+00:00,0.05,-0.9999999999999755,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2023-09-22 04:00:00+00:00,2023-09-28 16:00:00+00:00,0.15,2.020507808048432,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-25 12:00:00+00:00,2023-09-29 12:00:00+00:00,0.05,1.1409883332708162,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-25 16:00:00+00:00,2023-09-29 12:00:00+00:00,0.15,0.7765707578368899,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-25 20:00:00+00:00,2023-09-29 12:00:00+00:00,0.15,0.5508268162895575,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2023-09-26 20:00:00+00:00,2023-09-28 20:00:00+00:00,0.55,0.07408324394009069,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2023-09-26 20:00:00+00:00,2023-09-28 12:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-27 16:00:00+00:00,2023-09-28 16:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-09-27 20:00:00+00:00,2023-09-28 12:00:00+00:00,0.15,-0.9999999999999999,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-10-02 08:00:00+00:00,2023-10-03 20:00:00+00:00,0.05,-0.9999999999999689,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-10-03 04:00:00+00:00,2023-10-03 20:00:00+00:00,0.05,-1.0000000000000322,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-10-03 08:00:00+00:00,2023-10-03 20:00:00+00:00,0.05,-0.9999999999999996,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2023-10-03 16:00:00+00:00,2023-10-04 16:00:00+00:00,0.15,-1.0000000000000147,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2023-10-09 08:00:00+00:00,2023-10-10 00:00:00+00:00,0.55,-1.0000000000000082,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-10-12 20:00:00+00:00,2023-10-17 16:00:00+00:00,0.15,-1.000000000000015,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-10-13 00:00:00+00:00,2023-10-17 16:00:00+00:00,0.15,-1.0000000000000084,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-10-19 00:00:00+00:00,2023-10-24 08:00:00+00:00,0.15,-0.9999999999999853,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2023-10-20 04:00:00+00:00,2023-10-24 00:00:00+00:00,0.025,-1.0000000000000135,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-10-26 00:00:00+00:00,2023-10-26 12:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-10-26 08:00:00+00:00,2023-10-26 12:00:00+00:00,0.05,-0.9999999999999857,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-11-10 08:00:00+00:00,2023-11-13 20:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-11-10 12:00:00+00:00,2023-11-13 20:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-11-10 20:00:00+00:00,2023-11-14 16:00:00+00:00,0.15,-0.9999999999999772,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2023-11-13 08:00:00+00:00,2023-11-13 20:00:00+00:00,0.05,-0.9999999999999665,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2023-11-14 08:00:00+00:00,2023-11-14 16:00:00+00:00,0.55,-1.0000000000000107,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-11-23 04:00:00+00:00,2023-11-27 16:00:00+00:00,0.025,2.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-11-23 08:00:00+00:00,2023-11-28 04:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-11-24 04:00:00+00:00,2023-11-28 04:00:00+00:00,0.025,2.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-11-24 08:00:00+00:00,2023-11-28 04:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-11-30 04:00:00+00:00,2023-11-30 16:00:00+00:00,0.025,0.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-11-30 08:00:00+00:00,2023-11-30 16:00:00+00:00,0.55,-0.9999999999999964,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-12-01 04:00:00+00:00,2023-12-04 20:00:00+00:00,0.025,0.19806572796479396,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2023-12-07 12:00:00+00:00,2023-12-07 20:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2023-12-07 20:00:00+00:00,2023-12-08 16:00:00+00:00,0.15,-0.9999999999999957,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2023-12-14 08:00:00+00:00,2023-12-18 16:00:00+00:00,0.05,-1.0000000000000069,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2023-12-14 12:00:00+00:00,2023-12-18 04:00:00+00:00,0.4,0.0,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2023-12-14 16:00:00+00:00,2023-12-18 04:00:00+00:00,0.5,-0.9999999999999893,0.5,UNCHANGED,0.5,UNCHANGED
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2023-12-14 16:00:00+00:00,2023-12-15 16:00:00+00:00,0.55,0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2023-12-14 20:00:00+00:00,2023-12-15 12:00:00+00:00,0.55,-1.0000000000000242,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2023-12-15 12:00:00+00:00,2023-12-15 16:00:00+00:00,0.15,-1.000000000000008,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2023-12-18 08:00:00+00:00,2023-12-18 20:00:00+00:00,0.4,-0.9999999999999809,0.4,UNCHANGED,0.4,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-12-21 04:00:00+00:00,2023-12-22 16:00:00+00:00,0.025,2.0,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-12-21 08:00:00+00:00,2023-12-22 16:00:00+00:00,0.55,2.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2023-12-28 00:00:00+00:00,2023-12-29 12:00:00+00:00,0.15,0.20453505009773806,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2023-12-28 04:00:00+00:00,2023-12-28 20:00:00+00:00,0.05,-0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2023-12-28 08:00:00+00:00,2023-12-29 00:00:00+00:00,0.05,-0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2023-12-28 12:00:00+00:00,2023-12-29 00:00:00+00:00,0.05,-1.0000000000000193,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2023-12-29 04:00:00+00:00,2023-12-29 12:00:00+00:00,0.025,-0.9999999999999937,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2024-01-02 08:00:00+00:00,2024-01-02 16:00:00+00:00,0.55,-0.9999999999999895,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-01-17 12:00:00+00:00,2024-01-18 16:00:00+00:00,0.15,0.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-01-19 00:00:00+00:00,2024-01-19 16:00:00+00:00,0.15,-1.0000000000000164,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-01-19 04:00:00+00:00,2024-01-19 12:00:00+00:00,0.15,-1.0000000000000104,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-01-19 08:00:00+00:00,2024-01-19 12:00:00+00:00,0.15,-1.0000000000000178,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-02-08 16:00:00+00:00,2024-02-15 08:00:00+00:00,0.15,1.0842456240496856,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-02-13 12:00:00+00:00,2024-02-15 08:00:00+00:00,0.05,1.1494703828199748,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-02-13 16:00:00+00:00,2024-02-15 16:00:00+00:00,0.15,-0.9999999999999984,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-02-13 20:00:00+00:00,2024-02-15 04:00:00+00:00,0.15,-0.9999999999999789,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-02-14 00:00:00+00:00,2024-02-15 04:00:00+00:00,0.15,-0.9999999999999983,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2024-02-15 04:00:00+00:00,2024-02-15 16:00:00+00:00,0.025,-1.000000000000012,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-02-23 16:00:00+00:00,2024-02-23 20:00:00+00:00,0.15,-0.9999999999999737,0.15,UNCHANGED,0.15,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,1,2024-02-23 16:00:00+00:00,2024-02-28 12:00:00+00:00,0.4,-1.0000000000000207,0.4,UNCHANGED,0.4,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-02-26 16:00:00+00:00,2024-02-27 04:00:00+00:00,0.15,-0.9999999999999833,0.15,UNCHANGED,0.15,UNCHANGED
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2024-03-05 08:00:00+00:00,2024-03-05 20:00:00+00:00,0.55,-0.9999999999999984,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2024-03-07 12:00:00+00:00,2024-03-08 16:00:00+00:00,0.15,4.0,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-03-18 04:00:00+00:00,2024-03-20 04:00:00+00:00,0.05,3.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2024-03-19 08:00:00+00:00,2024-03-21 00:00:00+00:00,0.55,-0.9999999999999758,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-03-19 08:00:00+00:00,2024-03-21 00:00:00+00:00,0.15,3.0,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-03-19 08:00:00+00:00,2024-03-21 00:00:00+00:00,0.05,0.9661853046903796,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-03-19 12:00:00+00:00,2024-03-21 00:00:00+00:00,0.05,0.35455811764935735,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-03-19 16:00:00+00:00,2024-03-21 00:00:00+00:00,0.15,3.0,0.15,UNCHANGED,0.15,UNCHANGED
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2024-03-19 20:00:00+00:00,2024-03-21 20:00:00+00:00,0.15,0.0,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-03-19 20:00:00+00:00,2024-03-21 00:00:00+00:00,0.15,0.038448159551758426,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-03-20 04:00:00+00:00,2024-03-21 00:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-03-20 08:00:00+00:00,2024-03-21 00:00:00+00:00,0.05,-0.9999999999999972,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-03-20 12:00:00+00:00,2024-03-21 00:00:00+00:00,0.05,-0.9999999999999974,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2024-03-26 08:00:00+00:00,2024-03-28 08:00:00+00:00,0.55,-0.0,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2024-03-29 08:00:00+00:00,2024-03-29 16:00:00+00:00,0.55,-1.0000000000000164,0.25,AUDUSD_08UTC_FULL,0.35,AUDUSD_08UTC_SATELLITE
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2024-04-03 04:00:00+00:00,2024-04-03 20:00:00+00:00,0.025,-1.000000000000016,0.25,AUDUSD_04UTC_MICRO,0.05,AUDUSD_OTHER_MICRO
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2024-04-05 16:00:00+00:00,2024-04-05 20:00:00+00:00,0.4,-1.0000000000000102,0.4,UNCHANGED,0.4,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-10 16:00:00+00:00,2024-04-12 20:00:00+00:00,0.15,0.9532877996693812,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-10 20:00:00+00:00,2024-04-12 16:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-11 00:00:00+00:00,2024-04-12 20:00:00+00:00,0.15,-0.9999999999999956,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-11 12:00:00+00:00,2024-04-11 16:00:00+00:00,0.05,-1.0000000000000198,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2024-04-12 12:00:00+00:00,2024-04-18 00:00:00+00:00,0.55,-0.0,0.25,EURUSD_CORE_FULL,0.35,EURUSD_CORE_SATELLITE
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2024-04-12 16:00:00+00:00,2024-04-15 16:00:00+00:00,0.4,-0.999999999999979,0.4,UNCHANGED,0.4,UNCHANGED
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2024-04-12 16:00:00+00:00,2024-04-19 16:00:00+00:00,0.5,-0.0,0.5,UNCHANGED,0.5,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-15 04:00:00+00:00,2024-04-16 20:00:00+00:00,0.05,0.9833181354442727,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-15 08:00:00+00:00,2024-04-16 20:00:00+00:00,0.05,0.3594644257162969,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-15 12:00:00+00:00,2024-04-15 20:00:00+00:00,0.05,0.0,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-15 16:00:00+00:00,2024-04-18 00:00:00+00:00,0.15,0.0,0.25,USDJPY_00_16_20UTC_FULL,0.25,USDJPY_V12_OBSERVATION
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2024-04-16 00:00:00+00:00,2024-04-19 12:00:00+00:00,0.15,-0.0,0.15,UNCHANGED,0.15,UNCHANGED
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2024-04-16 12:00:00+00:00,2024-04-16 20:00:00+00:00,0.05,-1.000000000000016,0.25,USDJPY_OTHER_HOUR_MICRO,0.05,USDJPY_V12_OBSERVATION
