symbol,engine,setup,side,entry_time,exit_time,risk_percent,r_multiple
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-02-23 00:00:00+00:00,2016-02-26 12:00:00+00:00,0.15,1.0241410804333404
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-02-24 12:00:00+00:00,2016-02-25 16:00:00+00:00,0.15,-0.9999999999999973
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-02-24 20:00:00+00:00,2016-02-25 00:00:00+00:00,0.25,-0.9999999999999911
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-02-25 12:00:00+00:00,2016-02-26 08:00:00+00:00,0.15,-1.0000000000000038
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-02-27 00:00:00+00:00,2016-03-01 12:00:00+00:00,0.15,-1.0000000000000129
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-03-09 08:00:00+00:00,2016-03-09 20:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-03-11 04:00:00+00:00,2016-03-11 20:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-03-11 08:00:00+00:00,2016-03-11 20:00:00+00:00,0.25,2.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-03-17 08:00:00+00:00,2016-03-22 04:00:00+00:00,0.25,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-03-17 12:00:00+00:00,2016-03-17 16:00:00+00:00,0.15,-1.0000000000000013
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-03-17 12:00:00+00:00,2016-03-22 20:00:00+00:00,0.25,-1.0000000000000009
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-03-22 08:00:00+00:00,2016-03-22 12:00:00+00:00,0.25,-1.0000000000000158
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-01 20:00:00+00:00,2016-04-05 20:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-02 00:00:00+00:00,2016-04-06 20:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-04 04:00:00+00:00,2016-04-06 20:00:00+00:00,0.25,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-04-04 12:00:00+00:00,2016-04-04 16:00:00+00:00,0.15,-1.000000000000003
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-04 20:00:00+00:00,2016-04-07 00:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-05 04:00:00+00:00,2016-04-07 08:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-05 08:00:00+00:00,2016-04-07 08:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-05 12:00:00+00:00,2016-04-07 12:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-05 20:00:00+00:00,2016-04-07 12:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-06 20:00:00+00:00,2016-04-07 20:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-07 08:00:00+00:00,2016-04-08 12:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-07 12:00:00+00:00,2016-04-08 00:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-07 16:00:00+00:00,2016-04-08 12:00:00+00:00,0.25,-0.9999999999999928
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-04-08 00:00:00+00:00,2016-04-08 12:00:00+00:00,0.15,-0.9999999999999852
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-04-14 08:00:00+00:00,2016-04-18 04:00:00+00:00,0.25,0.29731618256089903
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-29 04:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,1.266866499166275
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-29 08:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,0.5976057600973397
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-04-29 16:00:00+00:00,2016-05-03 12:00:00+00:00,0.25,3.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-04-29 20:00:00+00:00,2016-05-03 12:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-29 20:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,0.16338768252301572
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-04-30 00:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,-0.9999999999999982
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-05-02 04:00:00+00:00,2016-05-03 12:00:00+00:00,0.25,3.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2016-05-02 16:00:00+00:00,2016-05-03 16:00:00+00:00,0.2,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-05-03 04:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,-0.9999999999999968
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-05-03 08:00:00+00:00,2016-05-04 04:00:00+00:00,0.25,-1.0000000000000013
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-05-03 12:00:00+00:00,2016-05-04 00:00:00+00:00,0.25,-1.0000000000000082
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-05-18 04:00:00+00:00,2016-05-19 00:00:00+00:00,0.25,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-05-18 08:00:00+00:00,2016-05-19 08:00:00+00:00,0.25,2.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2016-05-18 16:00:00+00:00,2016-05-20 12:00:00+00:00,0.5,0.0
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,1,2016-05-19 12:00:00+00:00,2016-05-20 12:00:00+00:00,0.4,-1.000000000000005
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-05-24 04:00:00+00:00,2016-05-24 16:00:00+00:00,0.25,2.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-05-24 08:00:00+00:00,2016-05-25 08:00:00+00:00,0.25,-0.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2016-05-25 16:00:00+00:00,2016-05-27 16:00:00+00:00,0.5,-0.9999999999999838
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-05-26 04:00:00+00:00,2016-05-26 16:00:00+00:00,0.25,-1.000000000000002
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2016-05-27 00:00:00+00:00,2016-05-30 08:00:00+00:00,0.15,-1.00000000000002
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-05-31 08:00:00+00:00,2016-05-31 12:00:00+00:00,0.15,-1.00000000000001
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-02 16:00:00+00:00,2016-06-03 20:00:00+00:00,0.25,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-06-03 08:00:00+00:00,2016-06-06 04:00:00+00:00,0.15,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-06-03 16:00:00+00:00,2016-06-06 04:00:00+00:00,0.15,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-03 16:00:00+00:00,2016-06-07 00:00:00+00:00,0.25,0.0344232672066256
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-06-03 20:00:00+00:00,2016-06-06 20:00:00+00:00,0.15,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-03 20:00:00+00:00,2016-06-06 20:00:00+00:00,0.25,-0.9999999999999963
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-06-04 00:00:00+00:00,2016-06-06 08:00:00+00:00,0.15,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-04 00:00:00+00:00,2016-06-06 20:00:00+00:00,0.25,-1.000000000000003
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-06-11 00:00:00+00:00,2016-06-13 20:00:00+00:00,0.15,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-13 08:00:00+00:00,2016-06-16 12:00:00+00:00,0.25,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-06-16 08:00:00+00:00,2016-06-16 16:00:00+00:00,0.15,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-16 08:00:00+00:00,2016-06-22 00:00:00+00:00,0.25,-0.9999999999999974
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-16 12:00:00+00:00,2016-06-22 00:00:00+00:00,0.25,-0.9999999999999949
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,1,2016-06-23 16:00:00+00:00,2016-06-23 20:00:00+00:00,0.5,-1.0000000000000067
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,1,2016-06-24 00:00:00+00:00,2016-06-24 04:00:00+00:00,0.15,-1.000000000000006
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-06-24 08:00:00+00:00,2016-06-24 12:00:00+00:00,0.25,-1.0000000000000002
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2016-06-27 16:00:00+00:00,2016-07-12 08:00:00+00:00,0.2,0.46511581486123343
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-07-06 00:00:00+00:00,2016-07-07 16:00:00+00:00,0.15,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-07-06 04:00:00+00:00,2016-07-06 12:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-07-06 08:00:00+00:00,2016-07-06 20:00:00+00:00,0.25,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-07-14 08:00:00+00:00,2016-07-15 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-02 12:00:00+00:00,2016-08-05 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-02 16:00:00+00:00,2016-08-08 12:00:00+00:00,0.25,-1.0000000000000033
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-02 20:00:00+00:00,2016-08-05 20:00:00+00:00,0.25,-1.0000000000000009
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-08-04 04:00:00+00:00,2016-08-05 20:00:00+00:00,0.25,0.11771277679065112
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2016-08-05 16:00:00+00:00,2016-08-10 04:00:00+00:00,0.5,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-08-08 08:00:00+00:00,2016-08-09 20:00:00+00:00,0.25,2.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-08-08 12:00:00+00:00,2016-08-10 04:00:00+00:00,0.15,-0.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-08-09 16:00:00+00:00,2016-08-10 04:00:00+00:00,0.15,-1.0000000000000075
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-08-10 20:00:00+00:00,2016-08-11 20:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-08-11 12:00:00+00:00,2016-08-12 00:00:00+00:00,0.15,-1.0000000000000162
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-08-12 00:00:00+00:00,2016-08-12 16:00:00+00:00,0.15,-1.000000000000005
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-08-12 20:00:00+00:00,2016-08-16 20:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-08-15 16:00:00+00:00,2016-08-16 12:00:00+00:00,0.15,-0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-08-16 08:00:00+00:00,2016-08-16 20:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-16 08:00:00+00:00,2016-08-16 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-16 12:00:00+00:00,2016-08-16 20:00:00+00:00,0.25,-0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-08-16 16:00:00+00:00,2016-08-17 04:00:00+00:00,0.25,-1.0000000000000098
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-08-18 08:00:00+00:00,2016-08-19 08:00:00+00:00,0.25,-0.9999999999999963
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2016-08-29 16:00:00+00:00,2016-08-31 12:00:00+00:00,0.2,-0.9999999999999823
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-09-07 04:00:00+00:00,2016-09-08 20:00:00+00:00,0.25,-1.000000000000009
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-09-16 16:00:00+00:00,2016-09-20 20:00:00+00:00,0.15,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-09-16 20:00:00+00:00,2016-09-21 08:00:00+00:00,0.15,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-09-17 00:00:00+00:00,2016-09-21 08:00:00+00:00,0.15,-0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-09-19 20:00:00+00:00,2016-09-21 08:00:00+00:00,0.15,-0.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2016-09-20 16:00:00+00:00,2016-09-22 00:00:00+00:00,0.2,-0.9999999999999909
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-09-21 08:00:00+00:00,2016-09-22 00:00:00+00:00,0.15,-0.9999999999999971
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-09-21 16:00:00+00:00,2016-09-28 16:00:00+00:00,0.25,0.1489088628982164
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-09-22 00:00:00+00:00,2016-09-23 04:00:00+00:00,0.25,-1.0000000000000042
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,-1,2016-09-22 04:00:00+00:00,2016-09-23 00:00:00+00:00,0.25,-1.0000000000000069
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-09-26 04:00:00+00:00,2016-09-27 12:00:00+00:00,0.25,2.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-09-26 12:00:00+00:00,2016-09-27 08:00:00+00:00,0.15,-0.9999999999999933
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-09-27 08:00:00+00:00,2016-09-29 12:00:00+00:00,0.25,0.0
GBPUSD,GBPUSD_V10_PRECISION,SECONDARY_12UTC_BREAKOUT,-1,2016-10-03 12:00:00+00:00,2016-10-06 16:00:00+00:00,0.4,3.0
GBPUSD,GBPUSD_SWING_RETEST,H4_BREAKOUT_RETEST,-1,2016-10-06 08:00:00+00:00,2016-10-07 04:00:00+00:00,0.15,4.0
GBPUSD,GBPUSD_V10_PRECISION,PRIMARY_16UTC_BREAKOUT,-1,2016-10-06 16:00:00+00:00,2016-10-07 04:00:00+00:00,0.5,3.0
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-10-12 04:00:00+00:00,2016-10-13 00:00:00+00:00,0.25,-0.0
EURUSD,EURUSD_SWING_RETEST,H1_BREAKOUT_RETEST,-1,2016-10-12 09:00:00+00:00,2016-10-12 10:00:00+00:00,0.1,-0.9999999999999534
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-10-25 16:00:00+00:00,2016-10-25 20:00:00+00:00,0.25,-1.0000000000000069
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-10-26 04:00:00+00:00,2016-10-26 20:00:00+00:00,0.25,-1.0000000000000115
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-10-27 20:00:00+00:00,2016-10-29 00:00:00+00:00,0.25,-1.000000000000006
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,1,2016-11-03 04:00:00+00:00,2016-11-03 08:00:00+00:00,0.25,-1.0000000000000207
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-10 00:00:00+00:00,2016-11-16 00:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-10 12:00:00+00:00,2016-11-17 12:00:00+00:00,0.25,2.419290142321604
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-10 16:00:00+00:00,2016-11-17 16:00:00+00:00,0.25,2.4060987167778425
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-14 04:00:00+00:00,2016-11-18 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-14 08:00:00+00:00,2016-11-18 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-14 12:00:00+00:00,2016-11-18 08:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-15 16:00:00+00:00,2016-11-17 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-15 20:00:00+00:00,2016-11-17 04:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-16 00:00:00+00:00,2016-11-21 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-16 12:00:00+00:00,2016-11-17 04:00:00+00:00,0.25,-1.0000000000000042
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-17 20:00:00+00:00,2016-11-18 16:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-18 00:00:00+00:00,2016-11-23 20:00:00+00:00,0.25,3.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-11-18 04:00:00+00:00,2016-11-18 16:00:00+00:00,0.15,-0.9999999999999911
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-18 04:00:00+00:00,2016-11-21 12:00:00+00:00,0.25,0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-11-18 08:00:00+00:00,2016-11-18 16:00:00+00:00,0.15,-0.9999999999999915
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-18 08:00:00+00:00,2016-11-18 16:00:00+00:00,0.25,-1.0000000000000007
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-11-21 16:00:00+00:00,2016-11-25 04:00:00+00:00,0.15,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-23 16:00:00+00:00,2016-11-25 12:00:00+00:00,0.25,0.8118189613097102
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-23 20:00:00+00:00,2016-11-25 12:00:00+00:00,0.25,0.22096988963838135
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-25 04:00:00+00:00,2016-11-25 12:00:00+00:00,0.25,-0.9999999999999982
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-11-30 20:00:00+00:00,2016-12-05 04:00:00+00:00,0.15,0.02943304004861265
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-11-30 20:00:00+00:00,2016-12-05 04:00:00+00:00,0.25,-1.000000000000001
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-12-01 00:00:00+00:00,2016-12-02 04:00:00+00:00,0.15,0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-12-01 04:00:00+00:00,2016-12-02 00:00:00+00:00,0.15,0.0
AUDUSD,AUDUSD_TREND_PULLBACK,D1_H4_EMA_PULLBACK_04_08UTC,-1,2016-12-02 08:00:00+00:00,2016-12-02 16:00:00+00:00,0.25,-0.9999999999999808
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-12-05 16:00:00+00:00,2016-12-06 00:00:00+00:00,0.15,-0.9999999999999986
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-09 16:00:00+00:00,2016-12-12 20:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-09 20:00:00+00:00,2016-12-12 20:00:00+00:00,0.25,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-12 04:00:00+00:00,2016-12-15 04:00:00+00:00,0.25,3.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-12 12:00:00+00:00,2016-12-12 20:00:00+00:00,0.25,-0.9999999999999954
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-12-13 12:00:00+00:00,2016-12-14 04:00:00+00:00,0.15,-0.9999999999999958
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-12-15 00:00:00+00:00,2016-12-15 20:00:00+00:00,0.15,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-15 00:00:00+00:00,2016-12-19 12:00:00+00:00,0.25,0.0003112418446850145
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-12-15 04:00:00+00:00,2016-12-15 20:00:00+00:00,0.15,0.0
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-15 04:00:00+00:00,2016-12-19 04:00:00+00:00,0.25,0.0
GBPJPY,GBPJPY_SWING_CORE,H4_DONCHIAN_BREAKOUT,1,2016-12-15 12:00:00+00:00,2016-12-15 16:00:00+00:00,0.15,-1.0000000000000082
USDJPY,USDJPY_SAFE_HAVEN_BREAKOUT,D1_H4_40BAR_BREAKOUT,1,2016-12-15 12:00:00+00:00,2016-12-19 12:00:00+00:00,0.25,-1.0000000000000067
EURUSD,EURUSD_SWING_CORE,H4_DONCHIAN_BREAKOUT,-1,2016-12-15 16:00:00+00:00,2016-12-16 08:00:00+00:00,0.25,-0.0
GBPUSD,GBPUSD_V10_PRECISION,GBPUSD_SWING_V5_PULLBACK_ADDON,-1,2016-12-19 16:00:00+00:00,2016-12-26 12:00:00+00:00,0.4,2.5
